state,district,block,category,cat_val
tamilnadu,pudukottai,pudunagar,safe,0
tamilnadu,pudukottai,mathoor,safe,0
tamilnadu,pudukottai,keeranur,safe,0
tamilnadu,pudukottai,pudukkottai,safe,0
tamilnadu,pudukottai,illuppur,safe,0
tamilnadu,pudukottai,kallakkottai,safe,0
tamilnadu,pudukottai,kudumiyanmalai,safe,0
tamilnadu,pudukottai,sithanavasal,safe,0
tamilnadu,pudukottai,kottaipattinam,saline,1
tamilnadu,pudukottai,perumaruthur,saline,1
tamilnadu,pudukottai,sinkavanam,saline,1
tamilnadu,pudukottai,ponnamaravathy,semi-critical,3
tamilnadu,pudukottai,arasamalai,semi-critical,3
tamilnadu,pudukottai,viralimalai,semi-critical,3
tamilnadu,pudukottai,arasarkulam,semi-critical,3
tamilnadu,pudukottai,varappur,semi-critical,3
tamilnadu,pudukottai,karaiyur,semi-critical,3
tamilnadu,pudukottai,narthamalai,semi-critical,3
tamilnadu,pudukottai,veerapatty,semi-critical,3
tamilnadu,pudukottai,vennavalkudi,semi-critical,3
tamilnadu,pudukottai,kottur,semi-critical,3
tamilnadu,ramanathapuram,sholandhur,safe,0
tamilnadu,ramanathapuram,aanandhur,safe,0
tamilnadu,ramanathapuram,r.s.mangalam,safe,0
tamilnadu,ramanathapuram,thiruvadani,safe,0
tamilnadu,ramanathapuram,pullur,safe,0
tamilnadu,ramanathapuram,mudukulathur north,safe,0
tamilnadu,ramanathapuram,melakodumalur,safe,0
tamilnadu,ramanathapuram,devipattinam,safe,0
tamilnadu,ramanathapuram,kakkur,safe,0
tamilnadu,ramanathapuram,nainarkoil,safe,0
tamilnadu,ramanathapuram,theriruveli,safe,0
tamilnadu,ramanathapuram,kiliyur,safe,0
tamilnadu,ramanathapuram,aappanur,safe,0
tamilnadu,ramanathapuram,manjur,safe,0
tamilnadu,ramanathapuram,kamuthi east,safe,0
tamilnadu,ramanathapuram,parthipanoor,safe,0
tamilnadu,ramanathapuram,t.u.mangai,safe,0
tamilnadu,ramanathapuram,bogalur,safe,0
tamilnadu,ramanathapuram,paramakudi,safe,0
tamilnadu,ramanathapuram,keelathuval,safe,0
tamilnadu,ramanathapuram,perunaazhi,safe,0
tamilnadu,ramanathapuram,ramanathapuram,safe,0
tamilnadu,ramanathapuram,abiramam,safe,0
tamilnadu,ramanathapuram,kamuthi west,safe,0
tamilnadu,ramanathapuram,keelakkarai,safe,0
tamilnadu,ramanathapuram,kovilankulam,safe,0
tamilnadu,ramanathapuram,rameswaram,safe,0
tamilnadu,ramanathapuram,mandapam,safe,0
tamilnadu,ramanathapuram,perunkulam,safe,0
tamilnadu,ramanathapuram,kadaladi,saline,1
tamilnadu,ramanathapuram,mangalakudi,saline,1
tamilnadu,ramanathapuram,melachelvanur,saline,1
tamilnadu,ramanathapuram,mudukulathur south,saline,1
tamilnadu,ramanathapuram,s.tharaikudi,saline,1
tamilnadu,ramanathapuram,sayalkudi,saline,1
tamilnadu,ramanathapuram,sikkal,saline,1
tamilnadu,ramanathapuram,thirupullani,saline,1
tamilnadu,ramanathapuram,thondi,saline,1
tamilnadu,salem,kadayampatti,over-exploited,5
tamilnadu,salem,mettur,over-exploited,5
tamilnadu,salem,semmandappatti,over-exploited,5
tamilnadu,salem,poolampatti,over-exploited,5
tamilnadu,salem,karupur,over-exploited,5
tamilnadu,salem,tharamangalam,over-exploited,5
tamilnadu,salem,alagapuram,over-exploited,5
tamilnadu,salem,palamalai,over-exploited,5
tamilnadu,salem,belur,over-exploited,5
tamilnadu,salem,karippatti,over-exploited,5
tamilnadu,salem,pottaneri,over-exploited,5
tamilnadu,salem,yethapur,over-exploited,5
tamilnadu,salem,thirumalaigiri,over-exploited,5
tamilnadu,salem,salem town,over-exploited,5
tamilnadu,salem,konganapuram,over-exploited,5
tamilnadu,salem,suramangalam,over-exploited,5
tamilnadu,salem,valasaiyur,over-exploited,5
tamilnadu,salem,ernapuram,over-exploited,5
tamilnadu,salem,mecheri,over-exploited,5
tamilnadu,salem,veeraganoor,over-exploited,5
tamilnadu,salem,kattukkottai,over-exploited,5
tamilnadu,salem,veerapandi,over-exploited,5
tamilnadu,salem,vembadithalam,over-exploited,5
tamilnadu,salem,sankari west,over-exploited,5
tamilnadu,salem,pethanaickanpalayam,over-exploited,5
tamilnadu,salem,edappadi,over-exploited,5
tamilnadu,salem,gangavalli,over-exploited,5
tamilnadu,salem,nangavalli,over-exploited,5
tamilnadu,salem,sankari east,over-exploited,5
tamilnadu,salem,attur,over-exploited,5
tamilnadu,salem,vazhappadi,over-exploited,5
tamilnadu,salem,thalaivasal,over-exploited,5
tamilnadu,salem,kondalampatti,over-exploited,5
tamilnadu,salem,malliyakarai,over-exploited,5
tamilnadu,salem,yercaud,safe,0
tamilnadu,salem,vellakkadai,safe,0
tamilnadu,salem,puthur,safe,0
tamilnadu,salem,kalrayanmalai,safe,0
tamilnadu,salem,panamarathuppatti,safe,0
tamilnadu,salem,arunoothumalai,safe,0
tamilnadu,salem,thevur,safe,0
tamilnadu,salem,patchamalai,semi-critical,3
tamilnadu,salem,kolathur,semi-critical,3
tamilnadu,sivagangai,kannangudi,safe,0
tamilnadu,sivagangai,mithravayal,safe,0
tamilnadu,sivagangai,natchiyapuram,safe,0
tamilnadu,sivagangai,thayamangalam,safe,0
tamilnadu,sivagangai,sarugani,safe,0
tamilnadu,sivagangai,kallal,safe,0
tamilnadu,sivagangai,puzhiyal,safe,0
tamilnadu,sivagangai,karaikudi,safe,0
tamilnadu,sivagangai,salaigramam,safe,0
tamilnadu,sivagangai,kandadevi,safe,0
tamilnadu,sivagangai,pallathur,safe,0
tamilnadu,sivagangai,maravamangalam,safe,0
tamilnadu,sivagangai,silukkapatti,safe,0
tamilnadu,sivagangai,manamadurai,safe,0
tamilnadu,sivagangai,nerkuppai,safe,0
tamilnadu,sivagangai,seikalathur,safe,0
tamilnadu,sivagangai,ilayathakudi,safe,0
tamilnadu,sivagangai,devakottai,safe,0
tamilnadu,sivagangai,mallal,safe,0
tamilnadu,sivagangai,a.thiruvuduir puram,safe,0
tamilnadu,sivagangai,sooranam,safe,0
tamilnadu,sivagangai,muthanenthal,safe,0
tamilnadu,sivagangai,sakkottai,safe,0
tamilnadu,sivagangai,periakottai,safe,0
tamilnadu,sivagangai,nattarasankottai,safe,0
tamilnadu,sivagangai,sivagangai,safe,0
tamilnadu,sivagangai,thiruppathur,safe,0
tamilnadu,sivagangai,thirukostiyur,safe,0
tamilnadu,sivagangai,konthagai,safe,0
tamilnadu,sivagangai,thiruppuvanam,safe,0
tamilnadu,sivagangai,thamarakki,safe,0
tamilnadu,sivagangai,singampunari,safe,0
tamilnadu,sivagangai,okkur,safe,0
tamilnadu,sivagangai,kalayarkovil,safe,0
tamilnadu,sivagangai,mathagupatti,safe,0
tamilnadu,sivagangai,thiruppachethy,safe,0
tamilnadu,sivagangai,s.s.kottai,safe,0
tamilnadu,sivagangai,varappur,semi-critical,3
tamilnadu,thanjavur,nambivayal,critical,4
tamilnadu,thanjavur,ulur,critical,4
tamilnadu,thanjavur,thambikkottai,critical,4
tamilnadu,thanjavur,periyakottai,critical,4
tamilnadu,thanjavur,agarapettai,critical,4
tamilnadu,thanjavur,pattukkottai,critical,4
tamilnadu,thanjavur,adirampattinam,critical,4
tamilnadu,thanjavur,sillathur,critical,4
tamilnadu,thanjavur,thirukkattupalli,over-exploited,5
tamilnadu,thanjavur,kandiyur,over-exploited,5
tamilnadu,thanjavur,melattur,over-exploited,5
tamilnadu,thanjavur,kavalipatti,over-exploited,5
tamilnadu,thanjavur,kabisthalam,over-exploited,5
tamilnadu,thanjavur,andikkadu,over-exploited,5
tamilnadu,thanjavur,nachiyarkoil,over-exploited,5
tamilnadu,thanjavur,thirumangalakottai,over-exploited,5
tamilnadu,thanjavur,murukkangudi,over-exploited,5
tamilnadu,thanjavur,tiruchitrambalam,over-exploited,5
tamilnadu,thanjavur,thiruvaiyaru,over-exploited,5
tamilnadu,thanjavur,vallam,over-exploited,5
tamilnadu,thanjavur,ammapet,over-exploited,5
tamilnadu,thanjavur,nadukaveri,over-exploited,5
tamilnadu,thanjavur,aduthurai,over-exploited,5
tamilnadu,thanjavur,tiruppanandal,over-exploited,5
tamilnadu,thanjavur,ayyampettai,over-exploited,5
tamilnadu,thanjavur,nanjikottai,over-exploited,5
tamilnadu,thanjavur,pandanallur,over-exploited,5
tamilnadu,thanjavur,devanancheri,over-exploited,5
tamilnadu,thanjavur,kathiramangalam,over-exploited,5
tamilnadu,thanjavur,madukkur,over-exploited,5
tamilnadu,thanjavur,avanam,over-exploited,5
tamilnadu,thanjavur,kuruvikarambai,over-exploited,5
tamilnadu,thanjavur,papanasam,over-exploited,5
tamilnadu,thanjavur,thiruvidamarudur,over-exploited,5
tamilnadu,thanjavur,thondarampattu,over-exploited,5
tamilnadu,thanjavur,ramapuram,over-exploited,5
tamilnadu,thanjavur,kumbakonam,over-exploited,5
tamilnadu,thanjavur,sengipatti,safe,0
tamilnadu,thanjavur,perumagalur,safe,0
tamilnadu,thanjavur,eachankottai,safe,0
tamilnadu,thanjavur,cholanmaligai,safe,0
tamilnadu,thanjavur,thekkur,safe,0
tamilnadu,thanjavur,perambur,semi-critical,3
tamilnadu,thanjavur,thanjavur,semi-critical,3
tamilnadu,thanjavur,saliyamangalam,semi-critical,3
tamilnadu,thanjavur,kurichi,semi-critical,3
tamilnadu,thanjavur,peravurani,semi-critical,3
tamilnadu,thanjavur,budalur,semi-critical,3
tamilnadu,thanjavur,orathanad,semi-critical,3
tamilnadu,theni,kandamanur,critical,4
tamilnadu,theni,rajathani,critical,4
tamilnadu,theni,thevaram,over-exploited,5
tamilnadu,theni,erasakkanaickanur,over-exploited,5
tamilnadu,theni,chinnamanur,safe,0
tamilnadu,theni,bodinayakanur,safe,0
tamilnadu,theni,cumbam,safe,0
tamilnadu,theni,markayankottai,safe,0
tamilnadu,theni,mayladumparai,safe,0
tamilnadu,theni,rasingapuram,safe,0
tamilnadu,theni,thenkarai,semi-critical,3
tamilnadu,theni,kodangipatti,semi-critical,3
tamilnadu,theni,devathanapatti,semi-critical,3
tamilnadu,theni,theni,semi-critical,3
tamilnadu,theni,andipatti,semi-critical,3
tamilnadu,theni,kodivilarpatti,semi-critical,3
tamilnadu,theni,uthamapalayam,semi-critical,3
tamilnadu,thiruppur,dharapuram,critical,4
tamilnadu,thiruppur,tiruppur (n),critical,4
tamilnadu,thiruppur,thungavi,critical,4
tamilnadu,thiruppur,sankarandampalayam,over-exploited,5
tamilnadu,thiruppur,alangiyam,over-exploited,5
tamilnadu,thiruppur,kundadam,over-exploited,5
tamilnadu,thiruppur,ponnapuram,over-exploited,5
tamilnadu,thiruppur,avinashi(e),over-exploited,5
tamilnadu,thiruppur,cheyur,over-exploited,5
tamilnadu,thiruppur,nathakadaiyur,over-exploited,5
tamilnadu,thiruppur,vellakoil,over-exploited,5
tamilnadu,thiruppur,gudimangalam,over-exploited,5
tamilnadu,thiruppur,karadivavi,over-exploited,5
tamilnadu,thiruppur,uthukuli,over-exploited,5
tamilnadu,thiruppur,pethappampatti,over-exploited,5
tamilnadu,thiruppur,velampalayam,over-exploited,5
tamilnadu,thiruppur,perumanallur,over-exploited,5
tamilnadu,thiruppur,pongalur,over-exploited,5
tamilnadu,thiruppur,kannivadi,over-exploited,5
tamilnadu,thiruppur,periavalavadi,over-exploited,5
tamilnadu,thiruppur,avinashipalayam(s),over-exploited,5
tamilnadu,thiruppur,avinashi(w),over-exploited,5
tamilnadu,thiruppur,uthiyur,over-exploited,5
tamilnadu,thiruppur,samalapuram,over-exploited,5
tamilnadu,thiruppur,kangeyam,over-exploited,5
tamilnadu,thiruppur,kunnathur,over-exploited,5
tamilnadu,thiruppur,palladam,over-exploited,5
tamilnadu,thiruppur,tiruppur (s),over-exploited,5
tamilnadu,thiruppur,madathukulam,safe,0
tamilnadu,thiruppur,nallur,semi-critical,3
tamilnadu,thiruppur,udumalpet,semi-critical,3
tamilnadu,thiruppur,kurichikottai,semi-critical,3
tamilnadu,thiruvallur,cherukkanoor,critical,4
tamilnadu,thiruvallur,kanagammachattram,critical,4
tamilnadu,thiruvallur,tiruttani,critical,4
tamilnadu,thiruvallur,kannigaipair,critical,4
tamilnadu,thiruvallur,thirumazhisai,critical,4
tamilnadu,thiruvallur,nemam,over-exploited,5
tamilnadu,thiruvallur,vengathur,over-exploited,5
tamilnadu,thiruvallur,r.k.pet,over-exploited,5
tamilnadu,thiruvallur,morai,over-exploited,5
tamilnadu,thiruvallur,porur,over-exploited,5
tamilnadu,thiruvallur,voyalanallur,over-exploited,5
tamilnadu,thiruvallur,avadi,over-exploited,5
tamilnadu,thiruvallur,maduravoil,over-exploited,5
tamilnadu,thiruvallur,vellanur,over-exploited,5
tamilnadu,thiruvallur,manali,over-exploited,5
tamilnadu,thiruvallur,thiruninravur,over-exploited,5
tamilnadu,thiruvallur,thirumullaivoyil,over-exploited,5
tamilnadu,thiruvallur,thiruvotriyur,over-exploited,5
tamilnadu,thiruvallur,poonamallee,over-exploited,5
tamilnadu,thiruvallur,ambattur,over-exploited,5
